200;4;50.5416420;3.5464212;BRASMENIL
200;5;51.3133626;4.4954295;BRASSCHAAT
200;4;50.4311216;4.1053409;BRAY
200;5;51.3193688;4.6111527;BRECHT
200;5;51.2357846;2.9809796;BREDENE
200;5;51.1376715;5.6443947;BREE
200;4;51.0441963;4.3257261;BREENDONK
200;4;50.6425674;5.6095570;BRESSOUX
200;4;50.8676598;2.8491872;BRIELEN
200;4;51.1813377;4.6019845;BROECHEM
200;4;50.7823861;5.3318366;BROEKOM
200;4;50.9032930;4.4522140;BRUCARGO
200;5;50.5893528;3.8682340;BRUGELETTE
200;5;51.2299337;3.2028416;BRUGGE
200;4;49.9700584;4.5276734;BRULY
200;4;50.0009904;4.4607012;BRULY-DE-PESCHE
200;5;50.5417750;3.3978021;BRUNEHAUT
200;4;50.9276965;4.2671999;BRUSSEGEM
200;5;50.8427501;4.3515499;BRUSSEL
200;5;50.8238652;4.2986584;BRUSSEL ANDERLECHT
200;5;50.8235717;4.3766927;BRUSSEL ELSENE
200;5;50.8332318;4.3969658;BRUSSEL ETTERBEEK
200;5;50.8719806;4.4061878;BRUSSEL EVERE
200;5;50.8729866;4.3093326;BRUSSEL GANSHOREN
200;4;50.8919578;4.4182942;BRUSSEL HAREN
200;5;50.8747739;4.3314996;BRUSSEL JETTE
200;5;50.8632823;4.3250320;BRUSSEL KOEKELBERG
200;4;50.8781926;4.3552748;BRUSSEL LAKEN
200;5;50.8936568;4.3845296;BRUSSEL NEDER-OVER-HEEMBEEK
200;5;50.8108671;4.4372273;BRUSSEL OUDERGEM
200;5;50.8625502;4.3796600;BRUSSEL SCHAARBEEK
200;5;50.8657821;4.2925975;BRUSSEL SINT-AGATHA-BERCHEM
200;5;50.8299126;4.3464309;BRUSSEL SINT-GILLIS
200;5;50.8569755;4.3193694;BRUSSEL SINT-JANS-MOLENBEEK
200;5;50.8537715;4.3704657;BRUSSEL SINT-JOOST-TEN-NODE
200;5;50.8475991;4.4305256;BRUSSEL SINT-LAMBRECHTS-WOLUWE
200;5;50.8286387;4.4494347;BRUSSEL SINT-PIETERS-WOLUWE
200;5;50.7904904;4.3559193;BRUSSEL UKKEL
200;5;50.8125885;4.3218906;BRUSSEL VORST
200;5;50.7881573;4.4180065;BRUSSEL WATERMAAL-BOSVOORDE
602;0;0;0;BRUSSEL X-LUCHTHAVEN REMAILING
200;9;50.8442054;4.3512278;BRUSSELSE HOOFDSTEDELIJKE RAAD
200;4;50.8017456;5.2192524;BRUSTEM
200;5;50.8427501;4.3515499;BRUXELLES
200;5;50.8238652;4.2986584;BRUXELLES ANDERLECHT
200;5;50.8108671;4.4372273;BRUXELLES AUDERGHEM
200;5;50.8657821;4.2925975;BRUXELLES BERCHEM-SAINTE-AGATHE
200;5;50.8332318;4.3969658;BRUXELLES ETTERBEEK
200;5;50.8719806;4.4061878;BRUXELLES EVERE
200;5;50.8125885;4.3218906;BRUXELLES FOREST
200;5;50.8729866;4.3093326;BRUXELLES GANSHOREN
200;4;50.8919578;4.4182942;BRUXELLES HAEREN
200;5;50.8235717;4.3766927;BRUXELLES IXELLES
200;5;50.8747739;4.3314996;BRUXELLES JETTE
